Time [s],Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
2.633139750,1,1,1,1,1,1
2.633145042,0,1,1,1,1,1
2.633150208,1,1,1,1,1,1
2.633154708,1,0,1,1,1,1
2.633162250,1,1,1,1,1,1
2.633166750,1,1,0,1,1,1
2.633178875,1,1,1,1,1,1
2.633183458,1,1,1,0,1,1
2.633205625,1,1,1,1,1,1
2.633210167,1,1,1,1,0,1
2.633251583,1,1,1,1,1,1
2.633256083,1,1,1,1,1,0
2.633336042,1,1,1,1,1,1
2.633341292,0,1,1,1,1,1
2.633346458,1,1,1,1,1,1
2.633351000,1,0,1,1,1,1
2.633358500,1,1,1,1,1,1
2.633363000,1,1,0,1,1,1
2.633375167,1,1,1,1,1,1
2.633379708,1,1,1,0,1,1
2.633401875,1,1,1,1,1,1
2.633406417,1,1,1,1,0,1
2.633447833,1,1,1,1,1,1
2.633452333,1,1,1,1,1,0
2.633532292,1,1,1,1,1,1
2.633537542,0,1,1,1,1,1
2.633542750,1,1,1,1,1,1
2.633547250,1,0,1,1,1,1
2.633554792,1,1,1,1,1,1
2.633559292,1,1,0,1,1,1
2.633571417,1,1,1,1,1,1
2.633575958,1,1,1,0,1,1
2.633598125,1,1,1,1,1,1
2.633602667,1,1,1,1,0,1
2.633644083,1,1,1,1,1,1
2.633648625,1,1,1,1,1,0
2.633728833,1,1,1,1,1,1
2.633734292,0,1,1,1,1,1
2.633739542,1,1,1,1,1,1
2.633744083,1,0,1,1,1,1
2.633751625,1,1,1,1,1,1
2.633756125,1,1,0,1,1,1
2.633768292,1,1,1,1,1,1
2.633772833,1,1,1,0,1,1
2.633795000,1,1,1,1,1,1
2.633799542,1,1,1,1,0,1
2.633840958,1,1,1,1,1,1
2.633845458,1,1,1,1,1,0
2.633925417,1,1,1,1,1,1
2.633930667,0,1,1,1,1,1
2.633935833,1,1,1,1,1,1
2.633940375,1,0,1,1,1,1
2.633947875,1,1,1,1,1,1
2.633952375,1,1,0,1,1,1
2.633964542,1,1,1,1,1,1
2.633969083,1,1,1,0,1,1
2.633991250,1,1,1,1,1,1
2.633995792,1,1,1,1,0,1
2.634037208,1,1,1,1,1,1
2.634041708,1,1,1,1,1,0
