Time [s],Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
10.444178542,1,1,1,0,1,1
10.444198375,1,1,1,1,1,1
10.444202208,1,1,1,1,0,1
10.444241208,1,1,1,1,1,1
10.444245042,1,1,1,1,1,0
10.444322375,1,1,1,1,1,1
10.444326417,0,1,1,1,1,1
10.444329458,1,1,1,1,1,1
10.444333250,1,0,1,1,1,1
10.444338708,1,1,1,1,1,1
10.444342542,1,1,0,1,1,1
10.444352792,1,1,1,1,1,1
10.444356583,1,1,1,0,1,1
10.444376417,1,1,1,1,1,1
10.444380250,1,1,1,1,0,1
10.444419250,1,1,1,1,1,1
10.444423042,1,1,1,1,1,0
10.444500417,1,1,1,1,1,1
10.444504417,0,1,1,1,1,1
10.444507500,1,1,1,1,1,1
10.444511292,1,0,1,1,1,1
10.444516750,1,1,1,1,1,1
10.444520542,1,1,0,1,1,1
10.444530792,1,1,1,1,1,1
10.444534583,1,1,1,0,1,1
10.444554417,1,1,1,1,1,1
10.444558250,1,1,1,1,0,1
10.444597917,1,1,1,1,1,1
10.444601750,1,1,1,1,1,0
10.444679083,1,1,1,1,1,1
10.444683125,0,1,1,1,1,1
10.444686167,1,1,1,1,1,1
10.444689958,1,0,1,1,1,1
10.444695417,1,1,1,1,1,1
10.444699208,1,1,0,1,1,1
10.444709458,1,1,1,1,1,1
10.444713292,1,1,1,0,1,1
10.444733083,1,1,1,1,1,1
10.444736917,1,1,1,1,0,1
10.444775958,1,1,1,1,1,1
10.444779750,1,1,1,1,1,0
10.444857083,1,1,1,1,1,1
10.444861083,0,1,1,1,1,1
10.444864167,1,1,1,1,1,1
10.444867958,1,0,1,1,1,1
10.444873417,1,1,1,1,1,1
10.444877208,1,1,0,1,1,1
10.444887458,1,1,1,1,1,1
10.444891250,1,1,1,0,1,1
10.444911083,1,1,1,1,1,1
10.444914917,1,1,1,1,0,1
10.444953917,1,1,1,1,1,1
10.444957750,1,1,1,1,1,0
