Time [s],Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
4.724238625,0,1,1,1,1,1
4.724242083,1,1,1,1,1,1
4.724246250,1,0,1,1,1,1
4.724252917,1,1,1,1,1,1
4.724257125,1,1,0,1,1,1
4.724269750,1,1,1,1,1,1
4.724274042,1,1,1,0,1,1
4.724298667,1,1,1,1,1,1
4.724303125,1,1,1,1,0,1
4.724351750,1,1,1,1,1,1
4.724356208,1,1,1,1,1,0
4.724452708,1,1,1,1,1,1
4.724457333,0,1,1,1,1,1
4.724460792,1,1,1,1,1,1
4.724465000,1,0,1,1,1,1
4.724471667,1,1,1,1,1,1
4.724475875,1,1,0,1,1,1
4.724488500,1,1,1,1,1,1
4.724492750,1,1,1,0,1,1
4.724517375,1,1,1,1,1,1
4.724521875,1,1,1,1,0,1
4.724570458,1,1,1,1,1,1
4.724574917,1,1,1,1,1,0
4.724671458,1,1,1,1,1,1
4.724676083,0,1,1,1,1,1
4.724679500,1,1,1,1,1,1
4.724683708,1,0,1,1,1,1
4.724690375,1,1,1,1,1,1
4.724694583,1,1,0,1,1,1
4.724707208,1,1,1,1,1,1
4.724711458,1,1,1,0,1,1
4.724736083,1,1,1,1,1,1
4.724740583,1,1,1,1,0,1
4.724789167,1,1,1,1,1,1
4.724793625,1,1,1,1,1,0
4.724890167,1,1,1,1,1,1
4.724894792,0,1,1,1,1,1
4.724898250,1,1,1,1,1,1
4.724902458,1,0,1,1,1,1
4.724909083,1,1,1,1,1,1
4.724913292,1,1,0,1,1,1
4.724925958,1,1,1,1,1,1
4.724930208,1,1,1,0,1,1
4.724954833,1,1,1,1,1,1
4.724959333,1,1,1,1,0,1
4.725007917,1,1,1,1,1,1
4.725012375,1,1,1,1,1,0
4.725108917,1,1,1,1,1,1
4.725113542,0,1,1,1,1,1
4.725117000,1,1,1,1,1,1
4.725121167,1,0,1,1,1,1
4.725127833,1,1,1,1,1,1
4.725132042,1,1,0,1,1,1
4.725145375,1,1,1,1,1,1
4.725149625,1,1,1,0,1,1
4.725174292,1,1,1,1,1,1
4.725178750,1,1,1,1,0,1
4.725227333,1,1,1,1,1,1
4.725231792,1,1,1,1,1,0
4.725328333,1,1,1,1,1,1
4.725332958,0,1,1,1,1,1
4.725336417,1,1,1,1,1,1
4.725340625,1,0,1,1,1,1
4.725347250,1,1,1,1,1,1
4.725351458,1,1,0,1,1,1
4.725364125,1,1,1,1,1,1
4.725368375,1,1,1,0,1,1
4.725393000,1,1,1,1,1,1
4.725397458,1,1,1,1,0,1
4.725446083,1,1,1,1,1,1
4.725450542,1,1,1,1,1,0
4.725547083,1,1,1,1,1,1
4.725551708,0,1,1,1,1,1
4.725555125,1,1,1,1,1,1
4.725559333,1,0,1,1,1,1
4.725566000,1,1,1,1,1,1
4.725570208,1,1,0,1,1,1
4.725582833,1,1,1,1,1,1
4.725587083,1,1,1,0,1,1
4.725611708,1,1,1,1,1,1
4.725616208,1,1,1,1,0,1
4.725664792,1,1,1,1,1,1
4.725669250,1,1,1,1,1,0
4.725765750,1,1,1,1,1,1
4.725770375,0,1,1,1,1,1
4.725773833,1,1,1,1,1,1
4.725778042,1,0,1,1,1,1
4.725784667,1,1,1,1,1,1
4.725788875,1,1,0,1,1,1
4.725801542,1,1,1,1,1,1
4.725805792,1,1,1,0,1,1
4.725830417,1,1,1,1,1,1
4.725834917,1,1,1,1,0,1
4.725883500,1,1,1,1,1,1
4.725887958,1,1,1,1,1,0
4.725984458,1,1,1,1,1,1
4.725989083,0,1,1,1,1,1
4.725992542,1,1,1,1,1,1
4.725996708,1,0,1,1,1,1
4.726003375,1,1,1,1,1,1
4.726007583,1,1,0,1,1,1
4.726020208,1,1,1,1,1,1
4.726024500,1,1,1,0,1,1
4.726049083,1,1,1,1,1,1
4.726053583,1,1,1,1,0,1
4.726102167,1,1,1,1,1,1
4.726106625,1,1,1,1,1,0
4.726203833,1,1,1,1,1,1
4.726208458,0,1,1,1,1,1
4.726211875,1,1,1,1,1,1
4.726216083,1,0,1,1,1,1
4.726222750,1,1,1,1,1,1
4.726226958,1,1,0,1,1,1
4.726239583,1,1,1,1,1,1
4.726243833,1,1,1,0,1,1
4.726268458,1,1,1,1,1,1
4.726272958,1,1,1,1,0,1
4.726321542,1,1,1,1,1,1
4.726326000,1,1,1,1,1,0
4.726422500,1,1,1,1,1,1
4.726427125,0,1,1,1,1,1
4.726430583,1,1,1,1,1,1
4.726434792,1,0,1,1,1,1
4.726441458,1,1,1,1,1,1
4.726445625,1,1,0,1,1,1
4.726458292,1,1,1,1,1,1
4.726462542,1,1,1,0,1,1
4.726487167,1,1,1,1,1,1
4.726491667,1,1,1,1,0,1
4.726540250,1,1,1,1,1,1
4.726544708,1,1,1,1,1,0
4.726641208,1,1,1,1,1,1
4.726645833,0,1,1,1,1,1
4.726649292,1,1,1,1,1,1
4.726653500,1,0,1,1,1,1
4.726660125,1,1,1,1,1,1
4.726664333,1,1,0,1,1,1
4.726677000,1,1,1,1,1,1
4.726681250,1,1,1,0,1,1
4.726705875,1,1,1,1,1,1
4.726710375,1,1,1,1,0,1
4.726758958,1,1,1,1,1,1
4.726763417,1,1,1,1,1,0
4.726859958,1,1,1,1,1,1
4.726864583,0,1,1,1,1,1
4.726868042,1,1,1,1,1,1
4.726872208,1,0,1,1,1,1
4.726878875,1,1,1,1,1,1
4.726883083,1,1,0,1,1,1
4.726895708,1,1,1,1,1,1
4.726899958,1,1,1,0,1,1
4.726924583,1,1,1,1,1,1
4.726929083,1,1,1,1,0,1
4.726977667,1,1,1,1,1,1
4.726982125,1,1,1,1,1,0
4.727078667,1,1,1,1,1,1
4.727083292,0,1,1,1,1,1
4.727086708,1,1,1,1,1,1
4.727090917,1,0,1,1,1,1
4.727097583,1,1,1,1,1,1
4.727101792,1,1,0,1,1,1
4.727114417,1,1,1,1,1,1
4.727118667,1,1,1,0,1,1
4.727144000,1,1,1,1,1,1
4.727148500,1,1,1,1,0,1
4.727197083,1,1,1,1,1,1
4.727201542,1,1,1,1,1,0
4.727298042,1,1,1,1,1,1
4.727302667,0,1,1,1,1,1
4.727306125,1,1,1,1,1,1
4.727310292,1,0,1,1,1,1
4.727316958,1,1,1,1,1,1
4.727321167,1,1,0,1,1,1
4.727333792,1,1,1,1,1,1
4.727338042,1,1,1,0,1,1
4.727362667,1,1,1,1,1,1
4.727367167,1,1,1,1,0,1
4.727415750,1,1,1,1,1,1
4.727420208,1,1,1,1,1,0
4.727516708,1,1,1,1,1,1
4.727521333,0,1,1,1,1,1
4.727524792,1,1,1,1,1,1
4.727528958,1,0,1,1,1,1
4.727535625,1,1,1,1,1,1
4.727539833,1,1,0,1,1,1
4.727552458,1,1,1,1,1,1
4.727556750,1,1,1,0,1,1
4.727581333,1,1,1,1,1,1
4.727585833,1,1,1,1,0,1
4.727634417,1,1,1,1,1,1
4.727638875,1,1,1,1,1,0
4.727735375,1,1,1,1,1,1
4.727740000,0,1,1,1,1,1
4.727743458,1,1,1,1,1,1
4.727747667,1,0,1,1,1,1
4.727754292,1,1,1,1,1,1
4.727758500,1,1,0,1,1,1
4.727771167,1,1,1,1,1,1
4.727775417,1,1,1,0,1,1
4.727800042,1,1,1,1,1,1
4.727804500,1,1,1,1,0,1
4.727853125,1,1,1,1,1,1
4.727857583,1,1,1,1,1,0
4.727954083,1,1,1,1,1,1
4.727958708,0,1,1,1,1,1
4.727962167,1,1,1,1,1,1
4.727966375,1,0,1,1,1,1
4.727973000,1,1,1,1,1,1
4.727977208,1,1,0,1,1,1
4.727989875,1,1,1,1,1,1
4.727994125,1,1,1,0,1,1
4.728018750,1,1,1,1,1,1
4.728023208,1,1,1,1,0,1
4.728071833,1,1,1,1,1,1
4.728076292,1,1,1,1,1,0
4.728173542,1,1,1,1,1,1
4.728178125,0,1,1,1,1,1
4.728181583,1,1,1,1,1,1
4.728185792,1,0,1,1,1,1
4.728192458,1,1,1,1,1,1
4.728196667,1,1,0,1,1,1
4.728209292,1,1,1,1,1,1
4.728213542,1,1,1,0,1,1
4.728238167,1,1,1,1,1,1
4.728242667,1,1,1,1,0,1
4.728291250,1,1,1,1,1,1
4.728295708,1,1,1,1,1,0
4.728392208,1,1,1,1,1,1
4.728396833,0,1,1,1,1,1
4.728400292,1,1,1,1,1,1
4.728404500,1,0,1,1,1,1
4.728411125,1,1,1,1,1,1
4.728415333,1,1,0,1,1,1
4.728427958,1,1,1,1,1,1
4.728432250,1,1,1,0,1,1
4.728456833,1,1,1,1,1,1
4.728461333,1,1,1,1,0,1
4.728509917,1,1,1,1,1,1
4.728514375,1,1,1,1,1,0
4.728610875,1,1,1,1,1,1
4.728615500,0,1,1,1,1,1
4.728618958,1,1,1,1,1,1
4.728623125,1,0,1,1,1,1
4.728629792,1,1,1,1,1,1
4.728634000,1,1,0,1,1,1
4.728646625,1,1,1,1,1,1
4.728650875,1,1,1,0,1,1
4.728675500,1,1,1,1,1,1
4.728680000,1,1,1,1,0,1
4.728728583,1,1,1,1,1,1
4.728733042,1,1,1,1,1,0
4.728829542,1,1,1,1,1,1
4.728834167,0,1,1,1,1,1
4.728837583,1,1,1,1,1,1
4.728841792,1,0,1,1,1,1
4.728848458,1,1,1,1,1,1
4.728852667,1,1,0,1,1,1
4.728865292,1,1,1,1,1,1
4.728869542,1,1,1,0,1,1
4.728894167,1,1,1,1,1,1
4.728898667,1,1,1,1,0,1
4.728947250,1,1,1,1,1,1
4.728951708,1,1,1,1,1,0
4.729048208,1,1,1,1,1,1
4.729052833,0,1,1,1,1,1
4.729056292,1,1,1,1,1,1
4.729060500,1,0,1,1,1,1
4.729067125,1,1,1,1,1,1
4.729071333,1,1,0,1,1,1
4.729083958,1,1,1,1,1,1
4.729088208,1,1,1,0,1,1
4.729112833,1,1,1,1,1,1
4.729117333,1,1,1,1,0,1
4.729166583,1,1,1,1,1,1
4.729171042,1,1,1,1,1,0
4.729267542,1,1,1,1,1,1
4.729272167,0,1,1,1,1,1
4.729275625,1,1,1,1,1,1
4.729279833,1,0,1,1,1,1
4.729286458,1,1,1,1,1,1
4.729290667,1,1,0,1,1,1
4.729303333,1,1,1,1,1,1
4.729307583,1,1,1,0,1,1
4.729332167,1,1,1,1,1,1
4.729336667,1,1,1,1,0,1
4.729385250,1,1,1,1,1,1
4.729389708,1,1,1,1,1,0
4.729486167,1,1,1,1,1,1
4.729490792,0,1,1,1,1,1
4.729494250,1,1,1,1,1,1
4.729498458,1,0,1,1,1,1
4.729505083,1,1,1,1,1,1
4.729509292,1,1,0,1,1,1
4.729521958,1,1,1,1,1,1
4.729526208,1,1,1,0,1,1
4.729550792,1,1,1,1,1,1
4.729555292,1,1,1,1,0,1
4.729603875,1,1,1,1,1,1
4.729608333,1,1,1,1,1,0
4.729704833,1,1,1,1,1,1
4.729709458,0,1,1,1,1,1
4.729712917,1,1,1,1,1,1
4.729717083,1,0,1,1,1,1
4.729723750,1,1,1,1,1,1
4.729727958,1,1,0,1,1,1
4.729740583,1,1,1,1,1,1
4.729744833,1,1,1,0,1,1
4.729769458,1,1,1,1,1,1
4.729773958,1,1,1,1,0,1
4.729822542,1,1,1,1,1,1
4.729827000,1,1,1,1,1,0
4.729923458,1,1,1,1,1,1
4.729928083,0,1,1,1,1,1
4.729931542,1,1,1,1,1,1
4.729935750,1,0,1,1,1,1
4.729942375,1,1,1,1,1,1
4.729946583,1,1,0,1,1,1
4.729959208,1,1,1,1,1,1
4.729963500,1,1,1,0,1,1
4.729988083,1,1,1,1,1,1
4.729992583,1,1,1,1,0,1
4.730041167,1,1,1,1,1,1
4.730045625,1,1,1,1,1,0
4.730142792,1,1,1,1,1,1
4.730147417,0,1,1,1,1,1
4.730150875,1,1,1,1,1,1
4.730155083,1,0,1,1,1,1
4.730161708,1,1,1,1,1,1
4.730165917,1,1,0,1,1,1
4.730178583,1,1,1,1,1,1
4.730182833,1,1,1,0,1,1
4.730207458,1,1,1,1,1,1
4.730211917,1,1,1,1,0,1
4.730260500,1,1,1,1,1,1
4.730264958,1,1,1,1,1,0
4.730361458,1,1,1,1,1,1
4.730366083,0,1,1,1,1,1
4.730369542,1,1,1,1,1,1
4.730373750,1,0,1,1,1,1
4.730380375,1,1,1,1,1,1
4.730384583,1,1,0,1,1,1
4.730397250,1,1,1,1,1,1
4.730401500,1,1,1,0,1,1
4.730426125,1,1,1,1,1,1
4.730430583,1,1,1,1,0,1
4.730479167,1,1,1,1,1,1
4.730483625,1,1,1,1,1,0
4.730580083,1,1,1,1,1,1
4.730584708,0,1,1,1,1,1
4.730588167,1,1,1,1,1,1
4.730592375,1,0,1,1,1,1
4.730599042,1,1,1,1,1,1
4.730603208,1,1,0,1,1,1
4.730615875,1,1,1,1,1,1
4.730620125,1,1,1,0,1,1
4.730644750,1,1,1,1,1,1
4.730649208,1,1,1,1,0,1
4.730697792,1,1,1,1,1,1
4.730702250,1,1,1,1,1,0
4.730798750,1,1,1,1,1,1
4.730803375,0,1,1,1,1,1
4.730806833,1,1,1,1,1,1
4.730811042,1,0,1,1,1,1
4.730817667,1,1,1,1,1,1
4.730821875,1,1,0,1,1,1
4.730834542,1,1,1,1,1,1
4.730838792,1,1,1,0,1,1
4.730863417,1,1,1,1,1,1
4.730867875,1,1,1,1,0,1
4.730916458,1,1,1,1,1,1
4.730920917,1,1,1,1,1,0
4.731017375,1,1,1,1,1,1
4.731022000,0,1,1,1,1,1
4.731025458,1,1,1,1,1,1
4.731029667,1,0,1,1,1,1
4.731036292,1,1,1,1,1,1
4.731040500,1,1,0,1,1,1
4.731053125,1,1,1,1,1,1
4.731057375,1,1,1,0,1,1
4.731082000,1,1,1,1,1,1
4.731086500,1,1,1,1,0,1
4.731135750,1,1,1,1,1,1
4.731140208,1,1,1,1,1,0
4.731236708,1,1,1,1,1,1
4.731241333,0,1,1,1,1,1
4.731244792,1,1,1,1,1,1
4.731248958,1,0,1,1,1,1
4.731255625,1,1,1,1,1,1
4.731259833,1,1,0,1,1,1
4.731272458,1,1,1,1,1,1
4.731276708,1,1,1,0,1,1
4.731301333,1,1,1,1,1,1
4.731305833,1,1,1,1,0,1
4.731354375,1,1,1,1,1,1
4.731358833,1,1,1,1,1,0
4.731455333,1,1,1,1,1,1
4.731459958,0,1,1,1,1,1
4.731463417,1,1,1,1,1,1
4.731467625,1,0,1,1,1,1
4.731474250,1,1,1,1,1,1
4.731478458,1,1,0,1,1,1
4.731491125,1,1,1,1,1,1
4.731495375,1,1,1,0,1,1
4.731520000,1,1,1,1,1,1
4.731524458,1,1,1,1,0,1
4.731573042,1,1,1,1,1,1
4.731577500,1,1,1,1,1,0
4.731674000,1,1,1,1,1,1
4.731678625,0,1,1,1,1,1
4.731682042,1,1,1,1,1,1
4.731686250,1,0,1,1,1,1
4.731692917,1,1,1,1,1,1
4.731697083,1,1,0,1,1,1
4.731709750,1,1,1,1,1,1
4.731714000,1,1,1,0,1,1
4.731738625,1,1,1,1,1,1
4.731743083,1,1,1,1,0,1
4.731791667,1,1,1,1,1,1
4.731796125,1,1,1,1,1,0
4.731892625,1,1,1,1,1,1
4.731897250,0,1,1,1,1,1
4.731900708,1,1,1,1,1,1
4.731904917,1,0,1,1,1,1
4.731911542,1,1,1,1,1,1
4.731915750,1,1,0,1,1,1
4.731928417,1,1,1,1,1,1
4.731932667,1,1,1,0,1,1
4.731957292,1,1,1,1,1,1
4.731961792,1,1,1,1,0,1
4.732010375,1,1,1,1,1,1
4.732014792,1,1,1,1,1,0
4.732111333,1,1,1,1,1,1
4.732115917,0,1,1,1,1,1
4.732119375,1,1,1,1,1,1
4.732123583,1,0,1,1,1,1
4.732130958,1,1,1,1,1,1
4.732135167,1,1,0,1,1,1
4.732147792,1,1,1,1,1,1
4.732152042,1,1,1,0,1,1
4.732176667,1,1,1,1,1,1
4.732181167,1,1,1,1,0,1
4.732229750,1,1,1,1,1,1
4.732234208,1,1,1,1,1,0
4.732330708,1,1,1,1,1,1
4.732335333,0,1,1,1,1,1
4.732338792,1,1,1,1,1,1
4.732342958,1,0,1,1,1,1
4.732349625,1,1,1,1,1,1
4.732353833,1,1,0,1,1,1
4.732366458,1,1,1,1,1,1
4.732370708,1,1,1,0,1,1
4.732395333,1,1,1,1,1,1
4.732399833,1,1,1,1,0,1
4.732448417,1,1,1,1,1,1
4.732452875,1,1,1,1,1,0
4.732549375,1,1,1,1,1,1
4.732554000,0,1,1,1,1,1
4.732557458,1,1,1,1,1,1
4.732561625,1,0,1,1,1,1
4.732568292,1,1,1,1,1,1
4.732572500,1,1,0,1,1,1
4.732585125,1,1,1,1,1,1
4.732589375,1,1,1,0,1,1
4.732614000,1,1,1,1,1,1
4.732618500,1,1,1,1,0,1
4.732667083,1,1,1,1,1,1
4.732671542,1,1,1,1,1,0
4.732768042,1,1,1,1,1,1
4.732772667,0,1,1,1,1,1
4.732776125,1,1,1,1,1,1
4.732780292,1,0,1,1,1,1
4.732786958,1,1,1,1,1,1
4.732791167,1,1,0,1,1,1
4.732803792,1,1,1,1,1,1
4.732808042,1,1,1,0,1,1
4.732832667,1,1,1,1,1,1
4.732837167,1,1,1,1,0,1
4.732885750,1,1,1,1,1,1
4.732890208,1,1,1,1,1,0
4.732986708,1,1,1,1,1,1
4.732991333,0,1,1,1,1,1
4.732994792,1,1,1,1,1,1
4.732999000,1,0,1,1,1,1
4.733005667,1,1,1,1,1,1
4.733009833,1,1,0,1,1,1
4.733022500,1,1,1,1,1,1
4.733026750,1,1,1,0,1,1
4.733051375,1,1,1,1,1,1
4.733055875,1,1,1,1,0,1
4.733104458,1,1,1,1,1,1
4.733108917,1,1,1,1,1,0
4.733206083,1,1,1,1,1,1
4.733210708,0,1,1,1,1,1
4.733214167,1,1,1,1,1,1
4.733218375,1,0,1,1,1,1
4.733225000,1,1,1,1,1,1
4.733229208,1,1,0,1,1,1
4.733241875,1,1,1,1,1,1
4.733246125,1,1,1,0,1,1
4.733270750,1,1,1,1,1,1
4.733275208,1,1,1,1,0,1
4.733323792,1,1,1,1,1,1
4.733328250,1,1,1,1,1,0
4.733424750,1,1,1,1,1,1
4.733429375,0,1,1,1,1,1
4.733432833,1,1,1,1,1,1
4.733437042,1,0,1,1,1,1
4.733443667,1,1,1,1,1,1
4.733447875,1,1,0,1,1,1
4.733460542,1,1,1,1,1,1
4.733464792,1,1,1,0,1,1
4.733489417,1,1,1,1,1,1
4.733493875,1,1,1,1,0,1
4.733542458,1,1,1,1,1,1
4.733546917,1,1,1,1,1,0
4.733643417,1,1,1,1,1,1
4.733648042,0,1,1,1,1,1
4.733651500,1,1,1,1,1,1
4.733655708,1,0,1,1,1,1
4.733662375,1,1,1,1,1,1
4.733666583,1,1,0,1,1,1
4.733679208,1,1,1,1,1,1
4.733683458,1,1,1,0,1,1
4.733708083,1,1,1,1,1,1
4.733712583,1,1,1,1,0,1
4.733761167,1,1,1,1,1,1
4.733765625,1,1,1,1,1,0
4.733862125,1,1,1,1,1,1
4.733866750,0,1,1,1,1,1
4.733870208,1,1,1,1,1,1
4.733874417,1,0,1,1,1,1
4.733881042,1,1,1,1,1,1
4.733885250,1,1,0,1,1,1
4.733897875,1,1,1,1,1,1
4.733902167,1,1,1,0,1,1
4.733926792,1,1,1,1,1,1
4.733931250,1,1,1,1,0,1
4.733979833,1,1,1,1,1,1
4.733984292,1,1,1,1,1,0
4.734080833,1,1,1,1,1,1
4.734085458,0,1,1,1,1,1
4.734088875,1,1,1,1,1,1
4.734093083,1,0,1,1,1,1
4.734099750,1,1,1,1,1,1
4.734103958,1,1,0,1,1,1
4.734116583,1,1,1,1,1,1
4.734120833,1,1,1,0,1,1
4.734146167,1,1,1,1,1,1
4.734150667,1,1,1,1,0,1
4.734199250,1,1,1,1,1,1
4.734203708,1,1,1,1,1,0
4.734300250,1,1,1,1,1,1
4.734304875,0,1,1,1,1,1
4.734308292,1,1,1,1,1,1
4.734312500,1,0,1,1,1,1
4.734319167,1,1,1,1,1,1
4.734323375,1,1,0,1,1,1
4.734336000,1,1,1,1,1,1
4.734340250,1,1,1,0,1,1
4.734364875,1,1,1,1,1,1
4.734369333,1,1,1,1,0,1
4.734417958,1,1,1,1,1,1
4.734422417,1,1,1,1,1,0
4.734518917,1,1,1,1,1,1
4.734523542,0,1,1,1,1,1
4.734527000,1,1,1,1,1,1
4.734531167,1,0,1,1,1,1
4.734537833,1,1,1,1,1,1
4.734542042,1,1,0,1,1,1
4.734554667,1,1,1,1,1,1
4.734558958,1,1,1,0,1,1
4.734583583,1,1,1,1,1,1
4.734588042,1,1,1,1,0,1
4.734636625,1,1,1,1,1,1
4.734641083,1,1,1,1,1,0
4.734737625,1,1,1,1,1,1
4.734742250,0,1,1,1,1,1
4.734745708,1,1,1,1,1,1
4.734749875,1,0,1,1,1,1
4.734756542,1,1,1,1,1,1
4.734760750,1,1,0,1,1,1
4.734773375,1,1,1,1,1,1
4.734777625,1,1,1,0,1,1
4.734802250,1,1,1,1,1,1
4.734806750,1,1,1,1,0,1
4.734855333,1,1,1,1,1,1
4.734859792,1,1,1,1,1,0
4.734956292,1,1,1,1,1,1
4.734960875,0,1,1,1,1,1
4.734964333,1,1,1,1,1,1
4.734968542,1,0,1,1,1,1
4.734975208,1,1,1,1,1,1
4.734979375,1,1,0,1,1,1
4.734992042,1,1,1,1,1,1
4.734996292,1,1,1,0,1,1
4.735020917,1,1,1,1,1,1
4.735025417,1,1,1,1,0,1
4.735074000,1,1,1,1,1,1
4.735078458,1,1,1,1,1,0
4.735175667,1,1,1,1,1,1
4.735180292,0,1,1,1,1,1
4.735183750,1,1,1,1,1,1
4.735187958,1,0,1,1,1,1
4.735194583,1,1,1,1,1,1
4.735198792,1,1,0,1,1,1
4.735211458,1,1,1,1,1,1
4.735215708,1,1,1,0,1,1
4.735240333,1,1,1,1,1,1
4.735244833,1,1,1,1,0,1
4.735293417,1,1,1,1,1,1
4.735297875,1,1,1,1,1,0
4.735394375,1,1,1,1,1,1
4.735399000,0,1,1,1,1,1
4.735402458,1,1,1,1,1,1
4.735406667,1,0,1,1,1,1
4.735413292,1,1,1,1,1,1
4.735417500,1,1,0,1,1,1
4.735430167,1,1,1,1,1,1
4.735434417,1,1,1,0,1,1
4.735459042,1,1,1,1,1,1
4.735463542,1,1,1,1,0,1
4.735512083,1,1,1,1,1,1
4.735516542,1,1,1,1,1,0
4.735613083,1,1,1,1,1,1
4.735617708,0,1,1,1,1,1
4.735621167,1,1,1,1,1,1
4.735625375,1,0,1,1,1,1
4.735632000,1,1,1,1,1,1
4.735636208,1,1,0,1,1,1
4.735648875,1,1,1,1,1,1
4.735653125,1,1,1,0,1,1
4.735677750,1,1,1,1,1,1
4.735682250,1,1,1,1,0,1
4.735730833,1,1,1,1,1,1
4.735735292,1,1,1,1,1,0
4.735831792,1,1,1,1,1,1
4.735836417,0,1,1,1,1,1
4.735839875,1,1,1,1,1,1
4.735844042,1,0,1,1,1,1
4.735850708,1,1,1,1,1,1
4.735854917,1,1,0,1,1,1
4.735867542,1,1,1,1,1,1
4.735871833,1,1,1,0,1,1
4.735896417,1,1,1,1,1,1
4.735900917,1,1,1,1,0,1
4.735949500,1,1,1,1,1,1
4.735953958,1,1,1,1,1,0
4.736050458,1,1,1,1,1,1
4.736055083,0,1,1,1,1,1
4.736058542,1,1,1,1,1,1
4.736062750,1,0,1,1,1,1
4.736069375,1,1,1,1,1,1
4.736073583,1,1,0,1,1,1
4.736086208,1,1,1,1,1,1
4.736090500,1,1,1,0,1,1
4.736115083,1,1,1,1,1,1
4.736119583,1,1,1,1,0,1
4.736168833,1,1,1,1,1,1
4.736173292,1,1,1,1,1,0
4.736269792,1,1,1,1,1,1
4.736274417,0,1,1,1,1,1
4.736277875,1,1,1,1,1,1
4.736282083,1,0,1,1,1,1
4.736288708,1,1,1,1,1,1
4.736292917,1,1,0,1,1,1
4.736305583,1,1,1,1,1,1
4.736309833,1,1,1,0,1,1
4.736334458,1,1,1,1,1,1
4.736338917,1,1,1,1,0,1
4.736387500,1,1,1,1,1,1
4.736391958,1,1,1,1,1,0
4.736488458,1,1,1,1,1,1
4.736493083,0,1,1,1,1,1
4.736496542,1,1,1,1,1,1
4.736500750,1,0,1,1,1,1
4.736507375,1,1,1,1,1,1
4.736511583,1,1,0,1,1,1
4.736524250,1,1,1,1,1,1
4.736528500,1,1,1,0,1,1
4.736553125,1,1,1,1,1,1
4.736557583,1,1,1,1,0,1
4.736606167,1,1,1,1,1,1
4.736610625,1,1,1,1,1,0
4.736707125,1,1,1,1,1,1
4.736711750,0,1,1,1,1,1
4.736715208,1,1,1,1,1,1
4.736719417,1,0,1,1,1,1
4.736726083,1,1,1,1,1,1
4.736730250,1,1,0,1,1,1
4.736742917,1,1,1,1,1,1
4.736747167,1,1,1,0,1,1
4.736771792,1,1,1,1,1,1
4.736776292,1,1,1,1,0,1
4.736824875,1,1,1,1,1,1
4.736829333,1,1,1,1,1,0
4.736925833,1,1,1,1,1,1
4.736930458,0,1,1,1,1,1
4.736933917,1,1,1,1,1,1
4.736938125,1,0,1,1,1,1
4.736944750,1,1,1,1,1,1
4.736948958,1,1,0,1,1,1
4.736961583,1,1,1,1,1,1
4.736965875,1,1,1,0,1,1
4.736990458,1,1,1,1,1,1
4.736994958,1,1,1,1,0,1
4.737043542,1,1,1,1,1,1
4.737048000,1,1,1,1,1,0
4.737145208,1,1,1,1,1,1
4.737149833,0,1,1,1,1,1
4.737153292,1,1,1,1,1,1
4.737157458,1,0,1,1,1,1
4.737164125,1,1,1,1,1,1
4.737168333,1,1,0,1,1,1
4.737180958,1,1,1,1,1,1
4.737185208,1,1,1,0,1,1
4.737209833,1,1,1,1,1,1
4.737214333,1,1,1,1,0,1
4.737262917,1,1,1,1,1,1
4.737267375,1,1,1,1,1,0
4.737363875,1,1,1,1,1,1
4.737368500,0,1,1,1,1,1
4.737371958,1,1,1,1,1,1
4.737376167,1,0,1,1,1,1
4.737382792,1,1,1,1,1,1
4.737387000,1,1,0,1,1,1
4.737399667,1,1,1,1,1,1
4.737403917,1,1,1,0,1,1
4.737428542,1,1,1,1,1,1
4.737433000,1,1,1,1,0,1
4.737481583,1,1,1,1,1,1
4.737486042,1,1,1,1,1,0
4.737582583,1,1,1,1,1,1
4.737587208,0,1,1,1,1,1
4.737590625,1,1,1,1,1,1
4.737594833,1,0,1,1,1,1
4.737601500,1,1,1,1,1,1
4.737605708,1,1,0,1,1,1
4.737618333,1,1,1,1,1,1
4.737622583,1,1,1,0,1,1
4.737647208,1,1,1,1,1,1
4.737651708,1,1,1,1,0,1
4.737700292,1,1,1,1,1,1
4.737704750,1,1,1,1,1,0
4.737801250,1,1,1,1,1,1
4.737805875,0,1,1,1,1,1
4.737809333,1,1,1,1,1,1
4.737813542,1,0,1,1,1,1
4.737820167,1,1,1,1,1,1
4.737824375,1,1,0,1,1,1
4.737837042,1,1,1,1,1,1
4.737841292,1,1,1,0,1,1
4.737865917,1,1,1,1,1,1
4.737870417,1,1,1,1,0,1
4.737919000,1,1,1,1,1,1
4.737923458,1,1,1,1,1,0
4.738019958,1,1,1,1,1,1
4.738024583,0,1,1,1,1,1
4.738028042,1,1,1,1,1,1
4.738032208,1,0,1,1,1,1
4.738038875,1,1,1,1,1,1
4.738043083,1,1,0,1,1,1
4.738055708,1,1,1,1,1,1
4.738060000,1,1,1,0,1,1
4.738084625,1,1,1,1,1,1
4.738089083,1,1,1,1,0,1
4.738138375,1,1,1,1,1,1
4.738142833,1,1,1,1,1,0
4.738239333,1,1,1,1,1,1
4.738243958,0,1,1,1,1,1
4.738247417,1,1,1,1,1,1
4.738251583,1,0,1,1,1,1
4.738258250,1,1,1,1,1,1
4.738262458,1,1,0,1,1,1
4.738275083,1,1,1,1,1,1
4.738279375,1,1,1,0,1,1
