Time (s),Channel 1 (V),Channel 2 (V)
-2.303919305782014,0.02648588826750321,-0.01409460297004507
-2.303794305782014,0.02648588826750321,-0.01376613455083048
-2.303669305782014,0.02648588826750321,-0.01376613455083048
-2.303544305782014,0.02648588826750321,-0.01376613455083048
-2.303419305782014,0.02281478039421765,-0.01376613455083048
-2.303294305782014,0.02281478039421765,-0.01376613455083048
-2.303169305782014,0.02281478039421765,-0.01376613455083048
-2.303044305782014,0.02281478039421765,-0.01409460297004507
-2.302919305782014,0.02281478039421765,-0.01376613455083048
-2.302794305782014,0.02648588826750321,-0.01376613455083048
-2.302669305782014,0.02281478039421765,-0.01376613455083048
-2.302544305782014,0.02281478039421765,-0.01376613455083048
-2.302419305782014,0.02281478039421765,-0.01409460297004507
-2.302294305782014,0.02281478039421765,-0.01409460297004507
-2.302169305782014,0.02648588826750321,-0.01376613455083048
-2.302044305782014,0.02648588826750321,-0.01376613455083048
-2.301919305782014,0.02281478039421765,-0.01376613455083048
-2.301794305782014,0.02648588826750321,-0.01376613455083048
-2.301669305782014,0.02648588826750321,-0.0134376661316159
-2.301544305782014,0.02648588826750321,-0.01376613455083048
-2.301419305782014,0.02281478039421765,-0.01409460297004507
-2.301294305782014,0.02281478039421765,-0.01376613455083048
-2.301169305782014,0.02648588826750321,-0.01376613455083048
-2.301044305782014,0.02648588826750321,-0.0134376661316159
-2.300919305782014,0.02648588826750321,-0.0134376661316159
-2.300794305782014,0.02281478039421765,-0.01376613455083048
-2.300669305782014,0.02281478039421765,-0.01409460297004507
-2.300544305782014,0.02281478039421765,-0.01409460297004507
-2.300419305782014,0.02648588826750321,-0.01376613455083048
-2.300294305782014,0.02648588826750321,-0.01376613455083048
-2.300169305782014,0.02648588826750321,-0.01376613455083048
-2.300044305782014,0.02648588826750321,-0.01376613455083048
-2.299919305782014,0.02281478039421765,-0.01409460297004507
-2.299794305782014,0.02648588826750321,-0.01409460297004507
-2.299669305782014,0.02648588826750321,-0.01376613455083048
-2.299544305782014,0.02648588826750321,-0.01376613455083048
-2.299419305782014,0.02281478039421765,-0.01376613455083048
-2.299294305782014,0.02648588826750321,-0.01376613455083048
-2.299169305782014,0.02648588826750321,-0.01409460297004507
-2.299044305782014,0.02281478039421765,-0.01409460297004507
-2.298919305782014,0.02281478039421765,-0.01376613455083048
-2.298794305782014,0.02281478039421765,-0.01376613455083048
-2.298669305782014,0.02281478039421765,-0.01376613455083048
-2.298544305782014,0.02281478039421765,-0.01376613455083048
-2.298419305782014,0.02281478039421765,-0.01376613455083048
-2.298294305782014,0.02281478039421765,-0.01409460297004507
-2.298169305782014,0.02648588826750321,-0.01409460297004507
-2.298044305782014,0.02648588826750321,-0.01376613455083048
-2.297919305782014,0.02281478039421765,-0.01376613455083048
-2.297794305782014,0.02648588826750321,-0.01376613455083048
-2.297669305782014,0.02648588826750321,-0.01376613455083048
-2.297544305782014,0.02648588826750321,-0.01376613455083048
-2.297419305782014,0.02648588826750321,-0.01409460297004507
-2.297294305782014,0.02281478039421765,-0.01376613455083048
-2.297169305782014,0.02281478039421765,-0.01376613455083048
-2.297044305782014,0.02281478039421765,-0.01376613455083048
-2.296919305782014,0.02281478039421765,-0.01376613455083048
-2.296794305782014,0.02648588826750321,-0.01376613455083048
-2.296669305782014,0.02281478039421765,-0.01409460297004507
-2.296544305782014,0.02281478039421765,-0.01409460297004507
-2.296419305782014,0.02281478039421765,-0.01376613455083048
-2.296294305782014,0.02281478039421765,-0.01376613455083048
-2.296169305782014,0.02281478039421765,-0.01376613455083048
-2.296044305782014,0.02648588826750321,-0.01376613455083048
-2.295919305782014,0.02281478039421765,-0.01409460297004507
-2.295794305782014,0.02281478039421765,-0.01409460297004507
-2.295669305782014,0.02648588826750321,-0.01376613455083048
-2.295544305782014,0.02648588826750321,-0.01376613455083048
-2.295419305782014,0.02281478039421765,-0.01376613455083048
-2.295294305782014,0.02648588826750321,-0.01376613455083048
-2.295169305782014,0.02281478039421765,-0.01376613455083048
-2.295044305782014,0.02281478039421765,-0.01409460297004507
-2.294919305782014,0.02281478039421765,-0.01376613455083048
-2.294794305782014,0.02648588826750321,-0.01376613455083048
-2.294669305782014,0.02648588826750321,-0.01376613455083048
-2.294544305782014,0.02281478039421765,-0.01376613455083048
-2.294419305782014,0.02648588826750321,-0.01409460297004507
-2.294294305782014,0.02281478039421765,-0.01376613455083048
-2.294169305782014,0.02281478039421765,-0.01376613455083048
-2.294044305782014,0.02648588826750321,-0.01376613455083048
-2.293919305782014,0.02281478039421765,-0.01376613455083048
-2.293794305782014,0.02281478039421765,-0.01376613455083048
-2.293669305782014,0.02281478039421765,-0.01376613455083048
-2.293544305782014,0.02648588826750321,-0.01409460297004507
-2.293419305782014,0.02648588826750321,-0.0134376661316159
-2.293294305782014,0.02648588826750321,-0.01376613455083048
-2.293169305782014,0.02648588826750321,-0.01376613455083048
-2.293044305782014,0.02648588826750321,-0.01376613455083048
-2.292919305782014,0.02281478039421765,-0.01409460297004507
-2.292794305782014,0.02648588826750321,-0.01409460297004507
-2.292669305782014,0.02281478039421765,-0.01376613455083048
-2.292544305782014,0.02281478039421765,-0.01376613455083048
-2.292419305782014,0.02648588826750321,-0.01376613455083048
-2.292294305782014,0.02281478039421765,-0.01376613455083048
-2.292169305782014,0.02281478039421765,-0.01409460297004507
-2.292044305782014,0.02281478039421765,-0.01409460297004507
-2.291919305782014,0.02281478039421765,-0.01376613455083048
-2.291794305782014,0.02281478039421765,-0.01376613455083048
-2.291669305782014,0.02281478039421765,-0.01376613455083048
-2.291544305782014,0.02648588826750321,-0.01376613455083048
-2.291419305782014,0.02648588826750321,-0.01376613455083048
-2.291294305782014,0.02281478039421765,-0.01409460297004507
-2.291169305782014,0.02648588826750321,-0.01409460297004507
-2.291044305782014,0.02281478039421765,-0.01376613455083048
-2.290919305782014,0.02281478039421765,-0.01376613455083048
-2.290794305782014,0.02648588826750321,-0.01376613455083048
-2.290669305782014,0.02281478039421765,-0.0134376661316159
-2.290544305782014,0.02281478039421765,-0.01376613455083048
-2.290419305782014,0.02281478039421765,-0.01409460297004507
-2.290294305782014,0.02281478039421765,-0.01409460297004507
-2.290169305782014,0.02281478039421765,-0.01409460297004507
-2.290044305782014,0.02648588826750321,-0.01376613455083048
-2.289919305782014,0.02648588826750321,-0.0134376661316159
-2.289794305782014,0.02648588826750321,-0.01376613455083048
-2.289669305782014,0.02281478039421765,-0.01376613455083048
-2.289544305782014,0.02281478039421765,-0.01409460297004507
-2.289419305782014,0.02648588826750321,-0.01376613455083048
-2.289294305782014,0.02648588826750321,-0.01376613455083048
-2.289169305782014,0.02648588826750321,-0.01376613455083048
-2.289044305782014,0.02648588826750321,-0.01376613455083048
-2.288919305782014,0.02648588826750321,-0.01376613455083048
-2.288794305782014,0.02648588826750321,-0.01376613455083048
-2.288669305782014,0.02648588826750321,-0.01409460297004507
-2.288544305782014,0.02648588826750321,-0.01376613455083048
-2.288419305782014,0.02281478039421765,-0.01376613455083048
-2.288294305782014,0.02648588826750321,-0.01376613455083048
-2.288169305782014,0.02281478039421765,-0.01376613455083048
-2.288044305782014,0.02281478039421765,-0.01409460297004507
-2.287919305782014,0.02648588826750321,-0.01409460297004507
-2.287794305782014,0.02281478039421765,-0.01376613455083048
-2.287669305782014,0.02648588826750321,-0.01376613455083048
-2.287544305782014,0.02281478039421765,-0.01376613455083048
-2.287419305782014,0.02281478039421765,-0.01376613455083048
-2.287294305782014,0.02648588826750321,-0.0134376661316159
-2.287169305782014,0.02281478039421765,-0.01376613455083048
-2.287044305782014,0.02648588826750321,-0.01409460297004507
-2.286919305782014,0.02648588826750321,-0.01409460297004507
-2.286794305782014,0.02281478039421765,-0.01376613455083048
-2.286669305782014,0.02281478039421765,-0.01376613455083048
-2.286544305782014,0.02648588826750321,-0.01376613455083048
-2.286419305782014,0.02281478039421765,-0.01376613455083048
-2.286294305782014,0.02281478039421765,-0.01409460297004507
-2.286169305782014,0.02648588826750321,-0.01409460297004507
-2.286044305782014,0.02281478039421765,-0.01376613455083048
-2.285919305782014,0.02648588826750321,-0.01376613455083048
-2.285794305782014,0.02648588826750321,-0.01376613455083048
-2.285669305782014,0.02648588826750321,-0.01376613455083048
-2.285544305782014,0.02281478039421765,-0.01409460297004507
-2.285419305782014,0.02281478039421765,-0.01409460297004507
-2.285294305782014,0.02648588826750321,-0.01376613455083048
-2.285169305782014,0.02648588826750321,-0.01376613455083048
-2.285044305782014,0.02648588826750321,-0.01376613455083048
-2.284919305782014,0.02648588826750321,-0.01376613455083048
-2.284794305782014,0.02648588826750321,-0.01376613455083048
-2.284669305782014,0.02281478039421765,-0.01409460297004507
-2.284544305782014,0.02281478039421765,-0.01409460297004507
-2.284419305782014,0.02281478039421765,-0.01376613455083048
-2.284294305782014,0.02281478039421765,-0.01376613455083048
-2.284169305782014,0.02281478039421765,-0.0134376661316159
-2.284044305782014,0.02281478039421765,-0.01376613455083048
-2.283919305782014,0.02281478039421765,-0.01376613455083048
-2.283794305782014,0.02281478039421765,-0.01409460297004507
-2.283669305782014,0.02281478039421765,-0.01409460297004507
-2.283544305782014,0.02281478039421765,-0.0134376661316159
-2.283419305782014,0.02281478039421765,-0.01376613455083048
-2.283294305782014,0.02281478039421765,-0.01376613455083048
-2.283169305782014,0.02281478039421765,-0.01376613455083048
-2.283044305782014,0.02281478039421765,-0.01409460297004507
-2.282919305782014,0.02281478039421765,-0.01409460297004507
-2.282794305782014,0.02281478039421765,-0.01376613455083048
-2.282669305782014,0.02281478039421765,-0.01376613455083048
-2.282544305782014,0.02281478039421765,-0.01376613455083048
-2.282419305782014,0.02281478039421765,-0.01376613455083048
-2.282294305782014,0.02281478039421765,-0.01409460297004507
-2.282169305782014,0.02648588826750321,-0.01409460297004507
-2.282044305782014,0.02648588826750321,-0.01376613455083048
-2.281919305782014,0.02648588826750321,-0.0134376661316159
-2.281794305782014,0.02648588826750321,-0.01376613455083048
-2.281669305782014,0.02648588826750321,-0.0134376661316159
-2.281544305782014,0.02648588826750321,-0.01409460297004507
-2.281419305782014,0.02648588826750321,-0.01409460297004507
-2.281294305782014,0.02281478039421765,-0.01376613455083048
-2.281169305782014,0.02281478039421765,-0.01376613455083048
-2.281044305782014,0.02281478039421765,-0.01376613455083048
-2.280919305782014,0.02281478039421765,-0.01376613455083048
-2.280794305782014,0.02281478039421765,-0.01409460297004507
-2.280669305782014,0.02648588826750321,-0.01409460297004507
-2.280544305782014,0.02648588826750321,-0.01376613455083048
-2.280419305782014,0.02648588826750321,-0.01376613455083048
-2.280294305782014,0.02648588826750321,-0.0134376661316159
-2.280169305782014,0.02648588826750321,-0.01376613455083048
-2.280044305782014,0.02648588826750321,-0.01409460297004507
-2.279919305782014,0.02648588826750321,-0.01409460297004507
-2.279794305782014,0.02648588826750321,-0.01376613455083048
-2.279669305782014,0.02648588826750321,-0.01376613455083048
-2.279544305782014,0.02648588826750321,-0.01376613455083048
-2.279419305782014,0.02648588826750321,-0.0134376661316159
-2.279294305782014,0.02648588826750321,-0.01409460297004507
-2.279169305782014,0.02281478039421765,-0.01409460297004507
-2.279044305782014,0.02648588826750321,-0.01376613455083048
-2.278919305782014,0.02648588826750321,-0.0134376661316159
-2.278794305782014,0.02648588826750321,-0.01376613455083048
-2.278669305782014,0.02648588826750321,-0.01376613455083048
-2.278544305782014,0.02648588826750321,-0.01376613455083048
-2.278419305782014,0.02648588826750321,-0.01409460297004507
-2.278294305782014,0.02281478039421765,-0.01376613455083048
-2.278169305782014,0.02648588826750321,-0.01376613455083048
-2.278044305782014,0.02648588826750321,-0.01376613455083048
-2.277919305782014,0.02281478039421765,-0.01376613455083048
-2.277794305782014,0.02281478039421765,-0.01376613455083048
-2.277669305782014,0.02648588826750321,-0.01376613455083048
-2.277544305782014,0.02648588826750321,-0.01409460297004507
-2.277419305782014,0.02648588826750321,-0.01376613455083048
-2.277294305782014,0.02648588826750321,-0.01376613455083048
-2.277169305782014,0.02648588826750321,-0.01376613455083048
-2.277044305782014,0.02648588826750321,-0.0134376661316159
-2.276919305782014,0.02281478039421765,-0.01376613455083048
-2.276794305782014,0.02648588826750321,-0.01376613455083048
-2.276669305782014,0.02648588826750321,-0.01376613455083048
-2.276544305782014,0.02648588826750321,-0.01376613455083048
-2.276419305782014,0.02648588826750321,-0.01409460297004507
-2.276294305782014,0.02648588826750321,-0.01409460297004507
-2.276169305782014,0.02648588826750321,-0.01376613455083048
-2.276044305782014,0.02648588826750321,-0.01376613455083048
-2.275919305782014,0.02648588826750321,-0.01376613455083048
-2.275794305782014,0.02648588826750321,-0.01376613455083048
-2.275669305782014,0.02648588826750321,-0.01376613455083048
-2.275544305782014,0.02648588826750321,-0.01409460297004507
-2.275419305782014,0.02648588826750321,-0.01409460297004507
-2.275294305782014,0.02648588826750321,-0.01376613455083048
-2.275169305782014,0.02648588826750321,-0.01376613455083048
-2.275044305782014,0.02648588826750321,-0.01376613455083048
